,Shells,Aircraft,Fuel_Bladders,Missiles,fighter_hits,fuel_hits,misses,surviving_fighters,surviving_fuel_bladders,miss_percentage,Shell_Game
2522,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - High Biased
2523,32,20,0,20,12,0,8,8,0,0.4,Decoys - High Biased
2524,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - High Biased
2525,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - High Biased
2526,32,16,0,20,9,0,11,7,0,0.55,Decoys - High Biased
2527,32,8,0,16,5,0,11,3,0,0.6875,Decoys - High Biased
2528,32,20,0,20,12,0,8,8,0,0.4,Decoys - High Biased
2529,32,24,0,20,13,0,7,11,0,0.35,Decoys - High Biased
2530,32,20,0,24,15,0,9,5,0,0.375,Decoys - High Biased
2531,32,12,0,12,2,0,10,10,0,0.8333333333333334,Decoys - High Biased
2532,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - High Biased
2533,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - High Biased
2534,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2535,32,16,0,16,7,0,9,9,0,0.5625,Decoys - High Biased
2536,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - High Biased
2537,32,16,0,12,8,0,4,8,0,0.3333333333333333,Decoys - High Biased
2538,32,12,0,8,3,0,5,9,0,0.625,Decoys - High Biased
2539,32,12,0,16,7,0,9,5,0,0.5625,Decoys - High Biased
2540,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - High Biased
2541,32,16,0,16,10,0,6,6,0,0.375,Decoys - High Biased
2542,32,16,0,12,8,0,4,8,0,0.3333333333333333,Decoys - High Biased
2543,32,8,0,16,5,0,11,3,0,0.6875,Decoys - High Biased
2544,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2545,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2546,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - High Biased
2547,32,24,0,24,18,0,6,6,0,0.25,Decoys - High Biased
2548,32,8,0,8,3,0,5,5,0,0.625,Decoys - High Biased
2549,32,12,0,16,8,0,8,4,0,0.5,Decoys - High Biased
2550,32,8,0,16,4,0,12,4,0,0.75,Decoys - High Biased
2551,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - High Biased
2552,32,8,0,12,1,0,11,7,0,0.9166666666666666,Decoys - High Biased
2553,32,16,0,20,9,0,11,7,0,0.55,Decoys - High Biased
2554,32,20,0,20,12,0,8,8,0,0.4,Decoys - High Biased
2555,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - High Biased
2556,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - High Biased
2557,32,8,0,16,4,0,12,4,0,0.75,Decoys - High Biased
2558,32,24,0,28,21,0,7,3,0,0.25,Decoys - High Biased
2559,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2560,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - High Biased
2561,32,16,0,20,8,0,12,8,0,0.6,Decoys - High Biased
2562,32,16,0,16,9,0,7,7,0,0.4375,Decoys - High Biased
2563,32,16,0,20,10,0,10,6,0,0.5,Decoys - High Biased
2564,32,8,0,8,0,0,8,8,0,1.0,Decoys - High Biased
2565,32,24,0,28,21,0,7,3,0,0.25,Decoys - High Biased
2566,32,16,0,24,11,0,13,5,0,0.5416666666666666,Decoys - High Biased
2567,32,16,0,24,12,0,12,4,0,0.5,Decoys - High Biased
2568,32,20,0,20,13,0,7,7,0,0.35,Decoys - High Biased
2569,32,12,0,12,6,0,6,6,0,0.5,Decoys - High Biased
2570,32,20,0,20,14,0,6,6,0,0.3,Decoys - High Biased
2571,32,20,0,24,15,0,9,5,0,0.375,Decoys - High Biased
2572,32,20,0,16,11,0,5,9,0,0.3125,Decoys - High Biased
2573,32,16,0,12,7,0,5,9,0,0.4166666666666667,Decoys - High Biased
2574,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - High Biased
2575,32,16,0,24,11,0,13,5,0,0.5416666666666666,Decoys - High Biased
2576,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - High Biased
2577,32,16,0,24,12,0,12,4,0,0.5,Decoys - High Biased
2578,32,16,0,16,9,0,7,7,0,0.4375,Decoys - High Biased
2579,32,16,0,16,8,0,8,8,0,0.5,Decoys - High Biased
2580,32,20,0,24,16,0,8,4,0,0.3333333333333333,Decoys - High Biased
2581,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2582,32,16,0,12,6,0,6,10,0,0.5,Decoys - High Biased
2583,32,8,0,12,2,0,10,6,0,0.8333333333333334,Decoys - High Biased
2584,32,8,0,16,3,0,13,5,0,0.8125,Decoys - High Biased
2585,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - High Biased
2586,32,24,0,24,18,0,6,6,0,0.25,Decoys - High Biased
2587,32,12,0,16,6,0,10,6,0,0.625,Decoys - High Biased
2588,32,20,0,16,7,0,9,13,0,0.5625,Decoys - High Biased
2589,32,8,0,4,1,0,3,7,0,0.75,Decoys - High Biased
2590,32,12,0,12,7,0,5,5,0,0.4166666666666667,Decoys - High Biased
2591,32,20,0,20,11,0,9,9,0,0.45,Decoys - High Biased
2592,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - High Biased
2593,32,24,0,24,20,0,4,4,0,0.16666666666666666,Decoys - High Biased
2594,32,8,0,12,2,0,10,6,0,0.8333333333333334,Decoys - High Biased
2595,32,20,0,24,15,0,9,5,0,0.375,Decoys - High Biased
2596,32,20,0,24,15,0,9,5,0,0.375,Decoys - High Biased
2597,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - High Biased
2598,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - High Biased
2599,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - High Biased
2600,32,16,0,20,9,0,11,7,0,0.55,Decoys - High Biased
2601,32,16,0,20,10,0,10,6,0,0.5,Decoys - High Biased
2602,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2603,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2604,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2605,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - High Biased
2606,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - High Biased
2607,32,8,0,12,1,0,11,7,0,0.9166666666666666,Decoys - High Biased
2608,32,16,0,16,8,0,8,8,0,0.5,Decoys - High Biased
2609,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2610,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2611,32,12,0,12,6,0,6,6,0,0.5,Decoys - High Biased
2612,32,12,0,12,8,0,4,4,0,0.3333333333333333,Decoys - High Biased
2613,32,16,0,16,11,0,5,5,0,0.3125,Decoys - High Biased
2614,32,8,0,12,5,0,7,3,0,0.5833333333333334,Decoys - High Biased
2615,32,8,0,12,3,0,9,5,0,0.75,Decoys - High Biased
2616,32,8,0,4,2,0,2,6,0,0.5,Decoys - High Biased
2617,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2618,32,20,0,20,15,0,5,5,0,0.25,Decoys - High Biased
2619,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - High Biased
2620,32,16,0,20,11,0,9,5,0,0.45,Decoys - High Biased
2621,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2622,32,20,0,28,16,0,12,4,0,0.42857142857142855,Decoys - High Biased
2623,32,8,0,8,3,0,5,5,0,0.625,Decoys - High Biased
2624,32,12,0,16,5,0,11,7,0,0.6875,Decoys - High Biased
2625,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - High Biased
2626,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - High Biased
2627,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - High Biased
2628,32,16,0,24,13,0,11,3,0,0.4583333333333333,Decoys - High Biased
2629,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - High Biased
2630,32,12,0,20,9,0,11,3,0,0.55,Decoys - High Biased
2631,32,12,0,8,4,0,4,8,0,0.5,Decoys - High Biased
2632,32,20,0,20,12,0,8,8,0,0.4,Decoys - High Biased
2633,32,16,0,20,11,0,9,5,0,0.45,Decoys - High Biased
2634,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2635,32,12,0,12,6,0,6,6,0,0.5,Decoys - High Biased
2636,32,16,0,16,9,0,7,7,0,0.4375,Decoys - High Biased
2637,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2638,32,24,0,24,18,0,6,6,0,0.25,Decoys - High Biased
2639,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - High Biased
2640,32,20,0,24,16,0,8,4,0,0.3333333333333333,Decoys - High Biased
2641,32,16,0,20,8,0,12,8,0,0.6,Decoys - High Biased
2642,32,16,0,24,13,0,11,3,0,0.4583333333333333,Decoys - High Biased
2643,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - High Biased
2644,32,24,0,28,21,0,7,3,0,0.25,Decoys - High Biased
2645,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2646,32,8,0,16,5,0,11,3,0,0.6875,Decoys - High Biased
2647,32,12,0,20,7,0,13,5,0,0.65,Decoys - High Biased
2648,32,24,0,20,13,0,7,11,0,0.35,Decoys - High Biased
2649,32,16,0,16,7,0,9,9,0,0.5625,Decoys - High Biased
2650,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2651,32,20,0,28,18,0,10,2,0,0.35714285714285715,Decoys - High Biased
2652,32,12,0,20,10,0,10,2,0,0.5,Decoys - High Biased
2653,32,20,0,24,16,0,8,4,0,0.3333333333333333,Decoys - High Biased
2654,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2655,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - High Biased
2656,32,16,0,16,11,0,5,5,0,0.3125,Decoys - High Biased
2657,32,20,0,20,14,0,6,6,0,0.3,Decoys - High Biased
2658,32,8,0,16,2,0,14,6,0,0.875,Decoys - High Biased
2659,32,20,0,24,17,0,7,3,0,0.2916666666666667,Decoys - High Biased
2660,32,12,0,16,6,0,10,6,0,0.625,Decoys - High Biased
2661,32,8,0,12,3,0,9,5,0,0.75,Decoys - High Biased
2662,32,16,0,20,9,0,11,7,0,0.55,Decoys - High Biased
2663,32,8,0,8,4,0,4,4,0,0.5,Decoys - High Biased
2664,32,16,0,12,8,0,4,8,0,0.3333333333333333,Decoys - High Biased
2665,32,12,0,20,10,0,10,2,0,0.5,Decoys - High Biased
2666,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2667,32,8,0,12,3,0,9,5,0,0.75,Decoys - High Biased
2668,32,8,0,8,3,0,5,5,0,0.625,Decoys - High Biased
2669,32,16,0,24,12,0,12,4,0,0.5,Decoys - High Biased
2670,32,12,0,20,8,0,12,4,0,0.6,Decoys - High Biased
2671,32,16,0,16,7,0,9,9,0,0.5625,Decoys - High Biased
2672,32,8,0,12,2,0,10,6,0,0.8333333333333334,Decoys - High Biased
2673,32,24,0,28,21,0,7,3,0,0.25,Decoys - High Biased
2674,32,20,0,24,15,0,9,5,0,0.375,Decoys - High Biased
2675,32,20,0,20,13,0,7,7,0,0.35,Decoys - High Biased
2676,32,20,0,28,16,0,12,4,0,0.42857142857142855,Decoys - High Biased
2677,32,16,0,20,8,0,12,8,0,0.6,Decoys - High Biased
2678,32,16,0,20,8,0,12,8,0,0.6,Decoys - High Biased
2679,32,8,0,12,4,0,8,4,0,0.6666666666666666,Decoys - High Biased
2680,32,8,0,16,5,0,11,3,0,0.6875,Decoys - High Biased
2681,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2682,32,20,0,24,15,0,9,5,0,0.375,Decoys - High Biased
2683,32,20,0,20,12,0,8,8,0,0.4,Decoys - High Biased
2684,32,8,0,4,2,0,2,6,0,0.5,Decoys - High Biased
2685,32,16,0,16,11,0,5,5,0,0.3125,Decoys - High Biased
2686,32,16,0,24,12,0,12,4,0,0.5,Decoys - High Biased
2687,32,8,0,12,2,0,10,6,0,0.8333333333333334,Decoys - High Biased
2688,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - High Biased
2689,32,20,0,20,15,0,5,5,0,0.25,Decoys - High Biased
2690,32,8,0,16,5,0,11,3,0,0.6875,Decoys - High Biased
2691,32,16,0,20,8,0,12,8,0,0.6,Decoys - High Biased
2692,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - High Biased
2693,32,20,0,16,10,0,6,10,0,0.375,Decoys - High Biased
2694,32,12,0,8,4,0,4,8,0,0.5,Decoys - High Biased
2695,32,16,0,16,5,0,11,11,0,0.6875,Decoys - High Biased
2696,32,8,0,4,0,0,4,8,0,1.0,Decoys - High Biased
2697,32,16,0,24,15,0,9,1,0,0.375,Decoys - High Biased
2698,32,8,0,12,3,0,9,5,0,0.75,Decoys - High Biased
2699,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - High Biased
2700,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - High Biased
2701,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2702,32,12,0,8,4,0,4,8,0,0.5,Decoys - High Biased
2703,32,8,0,16,5,0,11,3,0,0.6875,Decoys - High Biased
2704,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - High Biased
2705,32,20,0,20,11,0,9,9,0,0.45,Decoys - High Biased
2706,32,16,0,24,11,0,13,5,0,0.5416666666666666,Decoys - High Biased
2707,32,16,0,16,7,0,9,9,0,0.5625,Decoys - High Biased
2708,32,16,0,24,13,0,11,3,0,0.4583333333333333,Decoys - High Biased
2709,32,16,0,16,5,0,11,11,0,0.6875,Decoys - High Biased
2710,32,16,0,16,9,0,7,7,0,0.4375,Decoys - High Biased
2711,32,12,0,12,7,0,5,5,0,0.4166666666666667,Decoys - High Biased
2712,32,12,0,16,6,0,10,6,0,0.625,Decoys - High Biased
2713,32,8,0,16,3,0,13,5,0,0.8125,Decoys - High Biased
2714,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2715,32,20,0,16,11,0,5,9,0,0.3125,Decoys - High Biased
2716,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2717,32,16,0,16,7,0,9,9,0,0.5625,Decoys - High Biased
2718,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - High Biased
2719,32,12,0,16,4,0,12,8,0,0.75,Decoys - High Biased
2720,32,8,0,8,3,0,5,5,0,0.625,Decoys - High Biased
2721,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2722,32,12,0,20,9,0,11,3,0,0.55,Decoys - High Biased
2723,32,12,0,8,3,0,5,9,0,0.625,Decoys - High Biased
2724,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - High Biased
2725,32,16,0,20,11,0,9,5,0,0.45,Decoys - High Biased
2726,32,8,0,12,4,0,8,4,0,0.6666666666666666,Decoys - High Biased
2727,32,16,0,24,12,0,12,4,0,0.5,Decoys - High Biased
2728,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - High Biased
2729,32,12,0,16,6,0,10,6,0,0.625,Decoys - High Biased
2730,32,16,0,16,10,0,6,6,0,0.375,Decoys - High Biased
2731,32,12,0,16,6,0,10,6,0,0.625,Decoys - High Biased
2732,32,8,0,4,3,0,1,5,0,0.25,Decoys - High Biased
2733,32,16,0,20,9,0,11,7,0,0.55,Decoys - High Biased
2734,32,8,0,4,1,0,3,7,0,0.75,Decoys - High Biased
2735,32,20,0,24,16,0,8,4,0,0.3333333333333333,Decoys - High Biased
2736,32,8,0,4,0,0,4,8,0,1.0,Decoys - High Biased
2737,32,12,0,12,3,0,9,9,0,0.75,Decoys - High Biased
2738,32,16,0,16,8,0,8,8,0,0.5,Decoys - High Biased
2739,32,12,0,12,2,0,10,10,0,0.8333333333333334,Decoys - High Biased
2740,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - High Biased
2741,32,8,0,8,0,0,8,8,0,1.0,Decoys - High Biased
2742,32,16,0,16,5,0,11,11,0,0.6875,Decoys - High Biased
2743,32,16,0,16,8,0,8,8,0,0.5,Decoys - High Biased
2744,32,24,0,28,21,0,7,3,0,0.25,Decoys - High Biased
2745,32,8,0,16,2,0,14,6,0,0.875,Decoys - High Biased
2746,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - High Biased
2747,32,16,0,12,9,0,3,7,0,0.25,Decoys - High Biased
2748,32,20,0,28,18,0,10,2,0,0.35714285714285715,Decoys - High Biased
2749,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2750,32,12,0,12,1,0,11,11,0,0.9166666666666666,Decoys - High Biased
2751,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2752,32,16,0,16,8,0,8,8,0,0.5,Decoys - High Biased
2753,32,16,0,16,9,0,7,7,0,0.4375,Decoys - High Biased
2754,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2755,32,16,0,20,11,0,9,5,0,0.45,Decoys - High Biased
2756,32,20,0,20,13,0,7,7,0,0.35,Decoys - High Biased
2757,32,20,0,20,13,0,7,7,0,0.35,Decoys - High Biased
2758,32,20,0,16,8,0,8,12,0,0.5,Decoys - High Biased
2759,32,12,0,12,3,0,9,9,0,0.75,Decoys - High Biased
2760,32,16,0,20,9,0,11,7,0,0.55,Decoys - High Biased
2761,32,16,0,16,6,0,10,10,0,0.625,Decoys - High Biased
2762,32,20,0,20,12,0,8,8,0,0.4,Decoys - High Biased
2763,32,16,0,12,5,0,7,11,0,0.5833333333333334,Decoys - High Biased
2764,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2765,32,8,0,8,3,0,5,5,0,0.625,Decoys - High Biased
2766,32,16,0,16,8,0,8,8,0,0.5,Decoys - High Biased
2767,32,24,0,20,16,0,4,8,0,0.2,Decoys - High Biased
2768,32,16,0,16,9,0,7,7,0,0.4375,Decoys - High Biased
2769,32,24,0,28,21,0,7,3,0,0.25,Decoys - High Biased
2770,32,12,0,16,5,0,11,7,0,0.6875,Decoys - High Biased
2771,32,12,0,20,9,0,11,3,0,0.55,Decoys - High Biased
2772,32,12,0,8,4,0,4,8,0,0.5,Decoys - High Biased
2773,32,12,0,8,3,0,5,9,0,0.625,Decoys - High Biased
2774,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - High Biased
2775,32,16,0,20,9,0,11,7,0,0.55,Decoys - High Biased
2776,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2777,32,12,0,8,2,0,6,10,0,0.75,Decoys - High Biased
2778,32,16,0,16,7,0,9,9,0,0.5625,Decoys - High Biased
2779,32,12,0,16,6,0,10,6,0,0.625,Decoys - High Biased
2780,32,8,0,16,4,0,12,4,0,0.75,Decoys - High Biased
2781,32,8,0,12,4,0,8,4,0,0.6666666666666666,Decoys - High Biased
2782,32,20,0,24,16,0,8,4,0,0.3333333333333333,Decoys - High Biased
2783,32,8,0,12,4,0,8,4,0,0.6666666666666666,Decoys - High Biased
2784,32,16,0,24,10,0,14,6,0,0.5833333333333334,Decoys - High Biased
2785,32,8,0,16,2,0,14,6,0,0.875,Decoys - High Biased
2786,32,12,0,16,8,0,8,4,0,0.5,Decoys - High Biased
2787,32,20,0,20,14,0,6,6,0,0.3,Decoys - High Biased
2788,32,16,0,12,7,0,5,9,0,0.4166666666666667,Decoys - High Biased
2789,32,16,0,16,6,0,10,10,0,0.625,Decoys - High Biased
2790,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - High Biased
2791,32,24,0,28,21,0,7,3,0,0.25,Decoys - High Biased
2792,32,8,0,12,2,0,10,6,0,0.8333333333333334,Decoys - High Biased
2793,32,24,0,28,21,0,7,3,0,0.25,Decoys - High Biased
2794,32,20,0,16,10,0,6,10,0,0.375,Decoys - High Biased
2795,32,12,0,20,9,0,11,3,0,0.55,Decoys - High Biased
2796,32,20,0,20,11,0,9,9,0,0.45,Decoys - High Biased
2797,32,8,0,8,4,0,4,4,0,0.5,Decoys - High Biased
2798,32,24,0,28,22,0,6,2,0,0.21428571428571427,Decoys - High Biased
2799,32,16,0,16,7,0,9,9,0,0.5625,Decoys - High Biased
2800,32,20,0,20,12,0,8,8,0,0.4,Decoys - High Biased
2801,32,16,0,20,10,0,10,6,0,0.5,Decoys - High Biased
2802,32,20,0,24,13,0,11,7,0,0.4583333333333333,Decoys - High Biased
2803,32,12,0,8,4,0,4,8,0,0.5,Decoys - High Biased
2804,32,12,0,8,2,0,6,10,0,0.75,Decoys - High Biased
2805,32,12,0,20,7,0,13,5,0,0.65,Decoys - High Biased
2806,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - High Biased
2807,32,12,0,16,7,0,9,5,0,0.5625,Decoys - High Biased
2808,32,12,0,16,9,0,7,3,0,0.4375,Decoys - High Biased
2809,32,12,0,20,8,0,12,4,0,0.6,Decoys - High Biased
2810,32,12,0,20,8,0,12,4,0,0.6,Decoys - High Biased
2811,32,8,0,12,3,0,9,5,0,0.75,Decoys - High Biased
2812,32,20,0,24,16,0,8,4,0,0.3333333333333333,Decoys - High Biased
2813,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2814,32,16,0,16,9,0,7,7,0,0.4375,Decoys - High Biased
2815,32,16,0,12,5,0,7,11,0,0.5833333333333334,Decoys - High Biased
2816,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2817,32,16,0,16,8,0,8,8,0,0.5,Decoys - High Biased
2818,32,8,0,8,3,0,5,5,0,0.625,Decoys - High Biased
2819,32,16,0,24,12,0,12,4,0,0.5,Decoys - High Biased
2820,32,12,0,20,8,0,12,4,0,0.6,Decoys - High Biased
2821,32,12,0,16,7,0,9,5,0,0.5625,Decoys - High Biased
2822,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - High Biased
2823,32,12,0,8,3,0,5,9,0,0.625,Decoys - High Biased
2824,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - High Biased
2825,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2826,32,8,0,16,3,0,13,5,0,0.8125,Decoys - High Biased
2827,32,8,0,16,3,0,13,5,0,0.8125,Decoys - High Biased
2828,32,16,0,24,14,0,10,2,0,0.4166666666666667,Decoys - High Biased
2829,32,8,0,4,1,0,3,7,0,0.75,Decoys - High Biased
2830,32,8,0,12,3,0,9,5,0,0.75,Decoys - High Biased
2831,32,16,0,20,9,0,11,7,0,0.55,Decoys - High Biased
2832,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2833,32,20,0,24,13,0,11,7,0,0.4583333333333333,Decoys - High Biased
2834,32,8,0,8,0,0,8,8,0,1.0,Decoys - High Biased
2835,32,16,0,16,8,0,8,8,0,0.5,Decoys - High Biased
2836,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - High Biased
2837,32,20,0,20,11,0,9,9,0,0.45,Decoys - High Biased
2838,32,24,0,28,22,0,6,2,0,0.21428571428571427,Decoys - High Biased
2839,32,12,0,8,3,0,5,9,0,0.625,Decoys - High Biased
2840,32,12,0,12,7,0,5,5,0,0.4166666666666667,Decoys - High Biased
2841,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2842,32,8,0,8,3,0,5,5,0,0.625,Decoys - High Biased
2843,32,16,0,16,9,0,7,7,0,0.4375,Decoys - High Biased
2844,32,16,0,20,11,0,9,5,0,0.45,Decoys - High Biased
2845,32,12,0,16,7,0,9,5,0,0.5625,Decoys - High Biased
2846,32,12,0,16,5,0,11,7,0,0.6875,Decoys - High Biased
2847,32,20,0,16,9,0,7,11,0,0.4375,Decoys - High Biased
2848,32,8,0,16,3,0,13,5,0,0.8125,Decoys - High Biased
2849,32,16,0,24,13,0,11,3,0,0.4583333333333333,Decoys - High Biased
2850,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2851,32,20,0,24,13,0,11,7,0,0.4583333333333333,Decoys - High Biased
2852,32,16,0,20,12,0,8,4,0,0.4,Decoys - High Biased
2853,32,20,0,16,10,0,6,10,0,0.375,Decoys - High Biased
2854,32,20,0,24,13,0,11,7,0,0.4583333333333333,Decoys - High Biased
2855,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2856,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - High Biased
2857,32,16,0,16,8,0,8,8,0,0.5,Decoys - High Biased
2858,32,16,0,12,6,0,6,10,0,0.5,Decoys - High Biased
2859,32,20,0,20,10,0,10,10,0,0.5,Decoys - High Biased
2860,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2861,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - High Biased
2862,32,12,0,16,9,0,7,3,0,0.4375,Decoys - High Biased
2863,32,16,0,12,5,0,7,11,0,0.5833333333333334,Decoys - High Biased
2864,32,16,0,16,10,0,6,6,0,0.375,Decoys - High Biased
2865,32,20,0,16,9,0,7,11,0,0.4375,Decoys - High Biased
2866,32,20,0,20,12,0,8,8,0,0.4,Decoys - High Biased
2867,32,16,0,16,10,0,6,6,0,0.375,Decoys - High Biased
2868,32,12,0,20,8,0,12,4,0,0.6,Decoys - High Biased
2869,32,20,0,20,12,0,8,8,0,0.4,Decoys - High Biased
2870,32,12,0,16,5,0,11,7,0,0.6875,Decoys - High Biased
2871,32,20,0,20,11,0,9,9,0,0.45,Decoys - High Biased
2872,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2873,32,8,0,8,3,0,5,5,0,0.625,Decoys - High Biased
2874,32,24,0,24,18,0,6,6,0,0.25,Decoys - High Biased
2875,32,16,0,16,9,0,7,7,0,0.4375,Decoys - High Biased
2876,32,12,0,12,6,0,6,6,0,0.5,Decoys - High Biased
2877,32,20,0,24,15,0,9,5,0,0.375,Decoys - High Biased
2878,32,16,0,16,9,0,7,7,0,0.4375,Decoys - High Biased
2879,32,16,0,24,12,0,12,4,0,0.5,Decoys - High Biased
2880,32,12,0,16,4,0,12,8,0,0.75,Decoys - High Biased
2881,32,20,0,28,17,0,11,3,0,0.39285714285714285,Decoys - High Biased
2882,32,20,0,24,15,0,9,5,0,0.375,Decoys - High Biased
2883,32,8,0,16,4,0,12,4,0,0.75,Decoys - High Biased
2884,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - High Biased
2885,32,20,0,20,13,0,7,7,0,0.35,Decoys - High Biased
2886,32,8,0,4,2,0,2,6,0,0.5,Decoys - High Biased
2887,32,16,0,24,15,0,9,1,0,0.375,Decoys - High Biased
2888,32,8,0,8,3,0,5,5,0,0.625,Decoys - High Biased
2889,32,20,0,24,16,0,8,4,0,0.3333333333333333,Decoys - High Biased
2890,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2891,32,16,0,16,10,0,6,6,0,0.375,Decoys - High Biased
2892,32,16,0,12,4,0,8,12,0,0.6666666666666666,Decoys - High Biased
2893,32,20,0,20,13,0,7,7,0,0.35,Decoys - High Biased
2894,32,20,0,20,11,0,9,9,0,0.45,Decoys - High Biased
2895,32,8,0,8,3,0,5,5,0,0.625,Decoys - High Biased
2896,32,16,0,16,8,0,8,8,0,0.5,Decoys - High Biased
2897,32,24,0,32,24,0,8,0,0,0.25,Decoys - High Biased
2898,32,20,0,16,10,0,6,10,0,0.375,Decoys - High Biased
2899,32,8,0,8,2,0,6,6,0,0.75,Decoys - High Biased
2900,32,8,0,8,1,0,7,7,0,0.875,Decoys - High Biased
2901,32,12,0,16,6,0,10,6,0,0.625,Decoys - High Biased
2902,32,20,0,20,10,0,10,10,0,0.5,Decoys - High Biased
